line_no_1based	id	workload	n_core	split	reason
39629	W_search_index_proxy,TQ,seg00258	W_search_index_proxy	16	train	train_not_reached_by_step3500
39631	W_search_index_proxy,TQ,seg00260	W_search_index_proxy	16	train	train_not_reached_by_step3500
39634	W_search_index_proxy,TQ,seg00263	W_search_index_proxy	16	train	train_not_reached_by_step3500
39640	W_search_index_proxy,TQ,seg00269	W_search_index_proxy	16	train	train_not_reached_by_step3500
39649	W_search_index_proxy,TQ,seg00278	W_search_index_proxy	16	train	train_not_reached_by_step3500
39651	W_search_index_proxy,TQ,seg00280	W_search_index_proxy	16	train	train_not_reached_by_step3500
39652	W_search_index_proxy,TQ,seg00281	W_search_index_proxy	16	train	train_not_reached_by_step3500
39653	W_search_index_proxy,TQ,seg00282	W_search_index_proxy	16	train	train_not_reached_by_step3500
39669	W_search_index_proxy,TQ,seg00298	W_search_index_proxy	16	train	train_not_reached_by_step3500
39673	W_search_index_proxy,TQ,seg00302	W_search_index_proxy	16	train	train_not_reached_by_step3500
39676	W_search_index_proxy,TQ,seg00305	W_search_index_proxy	16	train	train_not_reached_by_step3500
39678	W_search_index_proxy,TQ,seg00307	W_search_index_proxy	16	train	train_not_reached_by_step3500
39681	W_search_index_proxy,TQ,seg00310	W_search_index_proxy	16	train	train_not_reached_by_step3500
39687	W_search_index_proxy,TQ,seg00316	W_search_index_proxy	16	train	train_not_reached_by_step3500
39690	W_search_index_proxy,TQ,seg00319	W_search_index_proxy	16	train	train_not_reached_by_step3500
39699	W_search_index_proxy,TQ,seg00328	W_search_index_proxy	16	train	train_not_reached_by_step3500
39712	W_search_index_proxy,TQ,seg00341	W_search_index_proxy	16	train	train_not_reached_by_step3500
39717	W_search_index_proxy,TQ,seg00346	W_search_index_proxy	16	train	train_not_reached_by_step3500
39718	W_search_index_proxy,TQ,seg00347	W_search_index_proxy	16	train	train_not_reached_by_step3500
39722	W_search_index_proxy,TQ,seg00351	W_search_index_proxy	16	train	train_not_reached_by_step3500
39727	W_search_index_proxy,TQ,seg00356	W_search_index_proxy	16	train	train_not_reached_by_step3500
39744	W_search_index_proxy,TQ,seg00373	W_search_index_proxy	16	train	train_not_reached_by_step3500
39760	W_search_index_proxy,TQ,seg00389	W_search_index_proxy	16	train	train_not_reached_by_step3500
39770	W_search_index_proxy,TQ,seg00399	W_search_index_proxy	16	train	train_not_reached_by_step3500
39774	W_search_index_proxy,TQ,seg00403	W_search_index_proxy	16	train	train_not_reached_by_step3500
39781	W_search_index_proxy,TQ,seg00410	W_search_index_proxy	16	train	train_not_reached_by_step3500
39783	W_search_index_proxy,TQ,seg00412	W_search_index_proxy	16	train	train_not_reached_by_step3500
39788	W_search_index_proxy,TQ,seg00417	W_search_index_proxy	16	train	train_not_reached_by_step3500
39799	W_search_index_proxy,TQ,seg00428	W_search_index_proxy	16	train	train_not_reached_by_step3500
39804	W_search_index_proxy,TQ,seg00433	W_search_index_proxy	16	train	train_not_reached_by_step3500
39815	W_search_index_proxy,TQ,seg00444	W_search_index_proxy	16	train	train_not_reached_by_step3500
39816	W_search_index_proxy,TQ,seg00445	W_search_index_proxy	16	train	train_not_reached_by_step3500
39831	W_search_index_proxy,TQ,seg00460	W_search_index_proxy	16	train	train_not_reached_by_step3500
39837	W_search_index_proxy,TQ,seg00466	W_search_index_proxy	16	train	train_not_reached_by_step3500
39841	W_search_index_proxy,TQ,seg00470	W_search_index_proxy	16	train	train_not_reached_by_step3500
39844	W_search_index_proxy,TQ,seg00473	W_search_index_proxy	16	train	train_not_reached_by_step3500
39853	W_search_index_proxy,TQ,seg00482	W_search_index_proxy	16	train	train_not_reached_by_step3500
39880	W_search_index_proxy,TQ,seg00509	W_search_index_proxy	16	train	train_not_reached_by_step3500
39885	W_search_index_proxy,TQ,seg00514	W_search_index_proxy	16	train	train_not_reached_by_step3500
39887	W_search_index_proxy,TQ,seg00516	W_search_index_proxy	16	train	train_not_reached_by_step3500
39891	W_search_index_proxy,TQ,seg00520	W_search_index_proxy	16	train	train_not_reached_by_step3500
39894	W_search_index_proxy,TQ,seg00523	W_search_index_proxy	16	train	train_not_reached_by_step3500
39902	W_search_index_proxy,TQ,seg00531	W_search_index_proxy	16	train	train_not_reached_by_step3500
39911	W_search_index_proxy,TQ,seg00540	W_search_index_proxy	16	train	train_not_reached_by_step3500
39912	W_search_index_proxy,TQ,seg00541	W_search_index_proxy	16	train	train_not_reached_by_step3500
39921	W_search_index_proxy,TQ,seg00550	W_search_index_proxy	16	train	train_not_reached_by_step3500
39926	W_search_index_proxy,TQ,seg00555	W_search_index_proxy	16	train	train_not_reached_by_step3500
39932	W_search_index_proxy,TQ,seg00561	W_search_index_proxy	16	train	train_not_reached_by_step3500
39934	W_search_index_proxy,TQ,seg00563	W_search_index_proxy	16	train	train_not_reached_by_step3500
39935	W_search_index_proxy,TQ,seg00564	W_search_index_proxy	16	train	train_not_reached_by_step3500
39938	W_search_index_proxy,TQ,seg00567	W_search_index_proxy	16	train	train_not_reached_by_step3500
39941	W_search_index_proxy,TQ,seg00570	W_search_index_proxy	16	train	train_not_reached_by_step3500
39944	W_search_index_proxy,TQ,seg00573	W_search_index_proxy	16	train	train_not_reached_by_step3500
39945	W_search_index_proxy,TQ,seg00574	W_search_index_proxy	16	train	train_not_reached_by_step3500
39959	W_search_index_proxy,TQ,seg00588	W_search_index_proxy	16	train	train_not_reached_by_step3500
39963	W_search_index_proxy,TQ,seg00592	W_search_index_proxy	16	train	train_not_reached_by_step3500
39974	W_stream,TQ,seg00003	W_stream	16	train	train_not_reached_by_step3500
39978	W_stream,TQ,seg00007	W_stream	16	train	train_not_reached_by_step3500
39988	W_stream,TQ,seg00017	W_stream	16	train	train_not_reached_by_step3500
39990	W_stream,TQ,seg00019	W_stream	16	train	train_not_reached_by_step3500
40010	W_stream,TQ,seg00039	W_stream	16	train	train_not_reached_by_step3500
40023	W_stream,TQ,seg00052	W_stream	16	train	train_not_reached_by_step3500
40027	W_stream,TQ,seg00056	W_stream	16	train	train_not_reached_by_step3500
40036	W_stream,TQ,seg00065	W_stream	16	train	train_not_reached_by_step3500
40037	W_stream,TQ,seg00066	W_stream	16	train	train_not_reached_by_step3500
40044	W_stream,TQ,seg00073	W_stream	16	train	train_not_reached_by_step3500
40053	W_stream,TQ,seg00082	W_stream	16	train	train_not_reached_by_step3500
40056	W_stream,TQ,seg00085	W_stream	16	train	train_not_reached_by_step3500
40057	W_stream,TQ,seg00086	W_stream	16	train	train_not_reached_by_step3500
40061	W_stream,TQ,seg00090	W_stream	16	train	train_not_reached_by_step3500
40068	W_stream,TQ,seg00097	W_stream	16	train	train_not_reached_by_step3500
40069	W_stream,TQ,seg00098	W_stream	16	train	train_not_reached_by_step3500
40087	W_stream,TQ,seg00116	W_stream	16	train	train_not_reached_by_step3500
40089	W_stream,TQ,seg00118	W_stream	16	train	train_not_reached_by_step3500
40091	W_stream,TQ,seg00120	W_stream	16	train	train_not_reached_by_step3500
40094	W_stream,TQ,seg00123	W_stream	16	train	train_not_reached_by_step3500
40097	W_stream,TQ,seg00126	W_stream	16	train	train_not_reached_by_step3500
40106	W_stream,TQ,seg00135	W_stream	16	train	train_not_reached_by_step3500
40113	W_stream,TQ,seg00142	W_stream	16	train	train_not_reached_by_step3500
40114	W_stream,TQ,seg00143	W_stream	16	train	train_not_reached_by_step3500
40133	W_stream,TQ,seg00162	W_stream	16	train	train_not_reached_by_step3500
40137	W_stream,TQ,seg00166	W_stream	16	train	train_not_reached_by_step3500
40138	W_stream,TQ,seg00167	W_stream	16	train	train_not_reached_by_step3500
40147	W_stream,TQ,seg00176	W_stream	16	train	train_not_reached_by_step3500
40154	W_stream,TQ,seg00183	W_stream	16	train	train_not_reached_by_step3500
40155	W_stream,TQ,seg00184	W_stream	16	train	train_not_reached_by_step3500
40158	W_stream,TQ,seg00187	W_stream	16	train	train_not_reached_by_step3500
40160	W_stream,TQ,seg00189	W_stream	16	train	train_not_reached_by_step3500
40166	W_stream,TQ,seg00195	W_stream	16	train	train_not_reached_by_step3500
40168	W_stream,TQ,seg00197	W_stream	16	train	train_not_reached_by_step3500
40177	W_stream,TQ,seg00206	W_stream	16	train	train_not_reached_by_step3500
40180	W_stream,TQ,seg00209	W_stream	16	train	train_not_reached_by_step3500
40186	W_stream,TQ,seg00215	W_stream	16	train	train_not_reached_by_step3500
40187	W_stream,TQ,seg00216	W_stream	16	train	train_not_reached_by_step3500
40195	W_stream,TQ,seg00224	W_stream	16	train	train_not_reached_by_step3500
40199	W_stream,TQ,seg00228	W_stream	16	train	train_not_reached_by_step3500
40207	W_stream,TQ,seg00236	W_stream	16	train	train_not_reached_by_step3500
40208	W_stream,TQ,seg00237	W_stream	16	train	train_not_reached_by_step3500
40209	W_stream,TQ,seg00238	W_stream	16	train	train_not_reached_by_step3500
40219	W_stream,TQ,seg00248	W_stream	16	train	train_not_reached_by_step3500
40236	W_stream,TQ,seg00265	W_stream	16	train	train_not_reached_by_step3500
40237	W_stream,TQ,seg00266	W_stream	16	train	train_not_reached_by_step3500
40242	W_stream,TQ,seg00271	W_stream	16	train	train_not_reached_by_step3500
40256	W_stream,TQ,seg00285	W_stream	16	train	train_not_reached_by_step3500
40257	W_stream,TQ,seg00286	W_stream	16	train	train_not_reached_by_step3500
40259	W_stream,TQ,seg00288	W_stream	16	train	train_not_reached_by_step3500
40262	W_stream,TQ,seg00291	W_stream	16	train	train_not_reached_by_step3500
40265	W_stream,TQ,seg00294	W_stream	16	train	train_not_reached_by_step3500
40266	W_stream,TQ,seg00295	W_stream	16	train	train_not_reached_by_step3500
40270	W_stream,TQ,seg00299	W_stream	16	train	train_not_reached_by_step3500
40275	W_stream,TQ,seg00304	W_stream	16	train	train_not_reached_by_step3500
40276	W_stream,TQ,seg00305	W_stream	16	train	train_not_reached_by_step3500
40283	W_stream,TQ,seg00312	W_stream	16	train	train_not_reached_by_step3500
40293	W_stream,TQ,seg00322	W_stream	16	train	train_not_reached_by_step3500
40301	W_stream,TQ,seg00330	W_stream	16	train	train_not_reached_by_step3500
40304	W_stream,TQ,seg00333	W_stream	16	train	train_not_reached_by_step3500
40311	W_stream,TQ,seg00340	W_stream	16	train	train_not_reached_by_step3500
40317	W_stream,TQ,seg00346	W_stream	16	train	train_not_reached_by_step3500
40319	W_stream,TQ,seg00348	W_stream	16	train	train_not_reached_by_step3500
40334	W_stream,TQ,seg00363	W_stream	16	train	train_not_reached_by_step3500
40336	W_stream,TQ,seg00365	W_stream	16	train	train_not_reached_by_step3500
40338	W_stream,TQ,seg00367	W_stream	16	train	train_not_reached_by_step3500
40355	W_stream,TQ,seg00384	W_stream	16	train	train_not_reached_by_step3500
40356	W_stream,TQ,seg00385	W_stream	16	train	train_not_reached_by_step3500
40363	W_stream,TQ,seg00392	W_stream	16	train	train_not_reached_by_step3500
40385	W_stream,TQ,seg00414	W_stream	16	train	train_not_reached_by_step3500
40387	W_stream,TQ,seg00416	W_stream	16	train	train_not_reached_by_step3500
40401	W_stream,TQ,seg00430	W_stream	16	train	train_not_reached_by_step3500
40409	W_stream,TQ,seg00438	W_stream	16	train	train_not_reached_by_step3500
40412	W_stream,TQ,seg00441	W_stream	16	train	train_not_reached_by_step3500
40414	W_stream,TQ,seg00443	W_stream	16	train	train_not_reached_by_step3500
40420	W_stream,TQ,seg00449	W_stream	16	train	train_not_reached_by_step3500
40438	W_stream,TQ,seg00467	W_stream	16	train	train_not_reached_by_step3500
40445	W_stream,TQ,seg00474	W_stream	16	train	train_not_reached_by_step3500
40462	W_stream,TQ,seg00491	W_stream	16	train	train_not_reached_by_step3500
40473	W_stream,TQ,seg00502	W_stream	16	train	train_not_reached_by_step3500
40477	W_stream,TQ,seg00506	W_stream	16	train	train_not_reached_by_step3500
40481	W_stream,TQ,seg00510	W_stream	16	train	train_not_reached_by_step3500
40492	W_stream,TQ,seg00521	W_stream	16	train	train_not_reached_by_step3500
40497	W_stream,TQ,seg00526	W_stream	16	train	train_not_reached_by_step3500
40505	W_stream,TQ,seg00534	W_stream	16	train	train_not_reached_by_step3500
40507	W_stream,TQ,seg00536	W_stream	16	train	train_not_reached_by_step3500
40510	W_stream,TQ,seg00539	W_stream	16	train	train_not_reached_by_step3500
40513	W_stream,TQ,seg00542	W_stream	16	train	train_not_reached_by_step3500
40514	W_stream,TQ,seg00543	W_stream	16	train	train_not_reached_by_step3500
40518	W_stream,TQ,seg00547	W_stream	16	train	train_not_reached_by_step3500
40520	W_stream,TQ,seg00549	W_stream	16	train	train_not_reached_by_step3500
40523	W_stream,TQ,seg00552	W_stream	16	train	train_not_reached_by_step3500
40524	W_stream,TQ,seg00553	W_stream	16	train	train_not_reached_by_step3500
40537	W_stream,TQ,seg00566	W_stream	16	train	train_not_reached_by_step3500
40545	W_stream,TQ,seg00574	W_stream	16	train	train_not_reached_by_step3500
40546	W_stream,TQ,seg00575	W_stream	16	train	train_not_reached_by_step3500
40548	W_stream,TQ,seg00577	W_stream	16	train	train_not_reached_by_step3500
40549	W_stream,TQ,seg00578	W_stream	16	train	train_not_reached_by_step3500
40554	W_stream,TQ,seg00583	W_stream	16	train	train_not_reached_by_step3500
40559	W_stream,TQ,seg00588	W_stream	16	train	train_not_reached_by_step3500
40563	W_stream,TQ,seg00592	W_stream	16	train	train_not_reached_by_step3500
2	W_ads_ctr,TQ,seg00001	W_ads_ctr	1	val	heldout_never_train
5	W_ads_ctr,TQ,seg00004	W_ads_ctr	1	val	heldout_never_train
9	W_ads_ctr,TQ,seg00008	W_ads_ctr	1	val	heldout_never_train
10	W_ads_ctr,TQ,seg00009	W_ads_ctr	1	val	heldout_never_train
19	W_ads_ctr,TQ,seg00018	W_ads_ctr	1	val	heldout_never_train
23	W_ads_ctr,TQ,seg00022	W_ads_ctr	1	val	heldout_never_train
38	W_ads_ctr,TQ,seg00037	W_ads_ctr	1	val	heldout_never_train
39	W_ads_ctr,TQ,seg00038	W_ads_ctr	1	val	heldout_never_train
42	W_ads_ctr,TQ,seg00041	W_ads_ctr	1	val	heldout_never_train
53	W_ads_ctr,TQ,seg00052	W_ads_ctr	1	val	heldout_never_train
55	W_ads_ctr,TQ,seg00054	W_ads_ctr	1	val	heldout_never_train
57	W_ads_ctr,TQ,seg00056	W_ads_ctr	1	val	heldout_never_train
62	W_ads_ctr,TQ,seg00061	W_ads_ctr	1	val	heldout_never_train
69	W_ads_ctr,TQ,seg00068	W_ads_ctr	1	val	heldout_never_train
74	W_ads_ctr,TQ,seg00073	W_ads_ctr	1	val	heldout_never_train
83	W_ads_ctr,TQ,seg00082	W_ads_ctr	1	val	heldout_never_train
84	W_ads_ctr,TQ,seg00083	W_ads_ctr	1	val	heldout_never_train
85	W_ads_ctr,TQ,seg00084	W_ads_ctr	1	val	heldout_never_train
96	W_ads_ctr,TQ,seg00095	W_ads_ctr	1	val	heldout_never_train
105	W_ads_ctr,TQ,seg00104	W_ads_ctr	1	val	heldout_never_train
106	W_ads_ctr,TQ,seg00105	W_ads_ctr	1	val	heldout_never_train
121	W_ads_ctr,TQ,seg00120	W_ads_ctr	1	val	heldout_never_train
140	W_ads_ctr,TQ,seg00139	W_ads_ctr	1	val	heldout_never_train
161	W_ads_ctr,TQ,seg00160	W_ads_ctr	1	val	heldout_never_train
168	W_ads_ctr,TQ,seg00167	W_ads_ctr	1	val	heldout_never_train
169	W_ads_ctr,TQ,seg00168	W_ads_ctr	1	val	heldout_never_train
179	W_ads_ctr,TQ,seg00178	W_ads_ctr	1	val	heldout_never_train
191	W_ads_ctr,TQ,seg00190	W_ads_ctr	1	val	heldout_never_train
195	W_ads_ctr,TQ,seg00194	W_ads_ctr	1	val	heldout_never_train
203	W_ads_ctr,TQ,seg00202	W_ads_ctr	1	val	heldout_never_train
205	W_ads_ctr,TQ,seg00204	W_ads_ctr	1	val	heldout_never_train
210	W_ads_ctr,TQ,seg00209	W_ads_ctr	1	val	heldout_never_train
216	W_ads_ctr,TQ,seg00215	W_ads_ctr	1	val	heldout_never_train
219	W_ads_ctr,TQ,seg00218	W_ads_ctr	1	val	heldout_never_train
229	W_ads_ctr,TQ,seg00228	W_ads_ctr	1	val	heldout_never_train
236	W_ads_ctr,TQ,seg00235	W_ads_ctr	1	val	heldout_never_train
245	W_ads_ctr,TQ,seg00244	W_ads_ctr	1	val	heldout_never_train
250	W_ads_ctr,TQ,seg00249	W_ads_ctr	1	val	heldout_never_train
252	W_ads_ctr,TQ,seg00251	W_ads_ctr	1	val	heldout_never_train
256	W_ads_ctr,TQ,seg00255	W_ads_ctr	1	val	heldout_never_train
257	W_ads_ctr,TQ,seg00256	W_ads_ctr	1	val	heldout_never_train
258	W_ads_ctr,TQ,seg00257	W_ads_ctr	1	val	heldout_never_train
264	W_ads_ctr,TQ,seg00263	W_ads_ctr	1	val	heldout_never_train
272	W_ads_ctr,TQ,seg00271	W_ads_ctr	1	val	heldout_never_train
276	W_ads_ctr,TQ,seg00275	W_ads_ctr	1	val	heldout_never_train
277	W_ads_ctr,TQ,seg00276	W_ads_ctr	1	val	heldout_never_train
281	W_ads_ctr,TQ,seg00280	W_ads_ctr	1	val	heldout_never_train
283	W_ads_ctr,TQ,seg00282	W_ads_ctr	1	val	heldout_never_train
286	W_ads_ctr,TQ,seg00285	W_ads_ctr	1	val	heldout_never_train
299	W_ads_ctr,TQ,seg00298	W_ads_ctr	1	val	heldout_never_train
307	W_ads_ctr,TQ,seg00306	W_ads_ctr	1	val	heldout_never_train
314	W_ads_ctr,TQ,seg00313	W_ads_ctr	1	val	heldout_never_train
321	W_ads_ctr,TQ,seg00320	W_ads_ctr	1	val	heldout_never_train
323	W_ads_ctr,TQ,seg00322	W_ads_ctr	1	val	heldout_never_train
330	W_ads_ctr,TQ,seg00329	W_ads_ctr	1	val	heldout_never_train
334	W_ads_ctr,TQ,seg00333	W_ads_ctr	1	val	heldout_never_train
335	W_ads_ctr,TQ,seg00334	W_ads_ctr	1	val	heldout_never_train
338	W_ads_ctr,TQ,seg00337	W_ads_ctr	1	val	heldout_never_train
341	W_ads_ctr,TQ,seg00340	W_ads_ctr	1	val	heldout_never_train
343	W_ads_ctr,TQ,seg00342	W_ads_ctr	1	val	heldout_never_train
357	W_ads_ctr,TQ,seg00356	W_ads_ctr	1	val	heldout_never_train
376	W_ads_ctr,TQ,seg00375	W_ads_ctr	1	val	heldout_never_train
379	W_ads_ctr,TQ,seg00378	W_ads_ctr	1	val	heldout_never_train
390	W_ads_ctr,TQ,seg00389	W_ads_ctr	1	val	heldout_never_train
392	W_ads_ctr,TQ,seg00391	W_ads_ctr	1	val	heldout_never_train
399	W_ads_ctr,TQ,seg00398	W_ads_ctr	1	val	heldout_never_train
405	W_ads_ctr,TQ,seg00404	W_ads_ctr	1	val	heldout_never_train
409	W_ads_ctr,TQ,seg00408	W_ads_ctr	1	val	heldout_never_train
423	W_ads_ctr,TQ,seg00422	W_ads_ctr	1	val	heldout_never_train
424	W_ads_ctr,TQ,seg00423	W_ads_ctr	1	val	heldout_never_train
433	W_ads_ctr,TQ,seg00432	W_ads_ctr	1	val	heldout_never_train
437	W_ads_ctr,TQ,seg00436	W_ads_ctr	1	val	heldout_never_train
439	W_ads_ctr,TQ,seg00438	W_ads_ctr	1	val	heldout_never_train
440	W_ads_ctr,TQ,seg00439	W_ads_ctr	1	val	heldout_never_train
450	W_ads_ctr,TQ,seg00449	W_ads_ctr	1	val	heldout_never_train
461	W_ads_ctr,TQ,seg00460	W_ads_ctr	1	val	heldout_never_train
